pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sex,education,marriage,age,limit_bal,pd_month,decision,thr_approve,review_upper,pd_1y,risk_band,baseline_limit,el_cap_multiplier,limit_rec,limit_final
0,0,0.0,0,0,0,56551.0,34489.0,32669.0,31429.0,31749.0,21385.0,1900.0,1630.0,890.0,1300.0,762.0,1000.0,1,1,2,50,70000.0,0.1076390298528557,Decline,0.0451257671243996,0.0654962240863732,0.7450313387659859,D (>10%),35000.0,0.1184316545177728,4145.1079081220505,0.0
0,0,0.0,0,0,0,74377.0,76137.0,78366.0,78400.0,80000.0,80000.0,3000.0,3455.0,1960.0,2000.0,0.0,0.0,2,2,1,24,80000.0,0.1744239164791642,Decline,0.0451257671243996,0.0654962240863732,0.8997498021605853,D (>10%),40000.0,0.0980664779317161,3922.659117268648,0.0
0,0,0.0,0,0,0,190790.0,167666.0,145132.0,148054.0,146358.0,145253.0,4942.0,4875.0,4085.0,4113.0,4074.0,4820.0,1,2,1,66,150000.0,0.129229154510391,Decline,0.0451257671243996,0.0654962240863732,0.809959327497594,D (>10%),75000.0,0.1089379319703052,8170.344897772891,0.0
1,-2,-2.0,-2,-1,-1,0.0,0.0,0.0,0.0,741.0,0.0,0.0,0.0,0.0,741.0,0.0,1669.0,2,4,1,26,150000.0,0.1995764591083131,Decline,0.0451257671243996,0.0654962240863732,0.9308426671307276,D (>10%),75000.0,0.0947907710221616,7109.307826662125,0.0
-1,-1,0.0,0,-2,-2,3462.0,1147.0,7002.0,0.0,0.0,0.0,1147.0,6000.0,0.0,0.0,0.0,0.0,1,4,3,27,150000.0,0.1619560628863416,Decline,0.0451257671243996,0.0654962240863732,0.8799944140158328,D (>10%),75000.0,0.100268016151361,7520.101211352081,0.0
0,0,0.0,0,0,0,169531.0,174799.0,179868.0,177952.0,176160.0,175304.0,8000.0,8000.0,7000.0,7000.0,8000.0,9000.0,2,2,2,28,170000.0,0.0935734989685888,Decline,0.0451257671243996,0.0654962240863732,0.6923965988053739,D (>10%),85000.0,0.1274346151755854,10831.942289924762,0.0
0,0,0.0,0,0,0,23730.0,24693.0,6470.0,9882.0,28283.0,27893.0,2000.0,5000.0,5000.0,25000.0,22000.0,5000.0,1,2,2,32,90000.0,0.0852420177544199,Decline,0.0451257671243996,0.0654962240863732,0.6566994538552571,D (>10%),45000.0,0.1343617595532445,6046.279179896004,0.0
-2,-2,-2.0,-2,-2,-2,660.0,31187.0,1280.0,7623.0,0.0,11353.0,31187.0,1280.0,7643.0,0.0,11353.0,2576.0,2,1,2,37,240000.0,0.0685026231227423,Decline,0.0451257671243996,0.0654962240863732,0.5732440008204316,D (>10%),120000.0,0.1539227519020939,18470.73022825128,0.0
0,0,0.0,2,0,0,19484.0,20114.0,16606.0,9609.0,5429.0,9763.0,2000.0,10063.0,0.0,2000.0,5000.0,5000.0,1,1,2,27,140000.0,0.0841261203630393,Decline,0.0451257671243996,0.0654962240863732,0.6516401623788208,D (>10%),70000.0,0.1354049354409694,9478.345480867858,0.0
-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,25,80000.0,0.1656594711974144,Decline,0.0451257671243996,0.0654962240863732,0.8862058113000534,D (>10%),40000.0,0.0995652398038407,3982.6095921536303,0.0
0,0,-1.0,-1,-1,0,18292.0,18450.0,390.0,390.0,780.0,780.0,1000.0,390.0,390.0,780.0,0.0,0.0,2,3,2,23,30000.0,0.1373899865876376,Decline,0.0451257671243996,0.0654962240863732,0.8302640079720242,D (>10%),15000.0,0.1062737795092042,1594.1066926380631,0.0
0,0,0.0,0,0,0,173630.0,178833.0,187820.0,190202.0,194964.0,199008.0,8000.0,12000.0,7000.0,8000.0,7287.0,7400.0,2,1,2,34,330000.0,0.098458303449367,Decline,0.0451257671243996,0.0654962240863732,0.7117098440091483,D (>10%),165000.0,0.1239764980917039,20456.122185131146,0.0
-2,-2,-2.0,-2,-2,-2,315.0,2579.0,3824.0,813.0,0.0,4443.0,2579.0,3824.0,813.0,0.0,4443.0,330.0,2,1,2,37,500000.0,0.1873962886143011,Decline,0.0451257671243996,0.0654962240863732,0.9171017011618464,D (>10%),250000.0,0.0962110243671608,24052.7560917902,0.0
0,0,0.0,0,0,0,138329.0,138072.0,136377.0,106241.0,96986.0,94665.0,6806.0,4744.0,4546.0,3672.0,3602.0,4006.0,1,3,1,38,140000.0,0.1985066315615859,Decline,0.0451257671243996,0.0654962240863732,0.9297252676538968,D (>10%),70000.0,0.0949046962446264,6643.328737123848,0.0
-1,-1,0.0,0,-2,-2,10439.0,11501.0,12113.0,-33.0,2748.0,90.0,11501.0,1000.0,33.0,2871.0,90.0,0.0,2,1,2,22,80000.0,0.1165662051976825,Decline,0.0451257671243996,0.0654962240863732,0.7740105816039102,D (>10%),40000.0,0.1139975295102623,4559.901180410492,0.0
0,0,0.0,0,0,0,39839.0,40596.0,41914.0,42618.0,43525.0,44433.0,1700.0,1996.0,1700.0,1745.0,1800.0,2500.0,2,2,1,37,80000.0,0.1133782103597829,Decline,0.0451257671243996,0.0654962240863732,0.7640278204380587,D (>10%),40000.0,0.1154870173013555,4619.480692054221,0.0
-1,-1,-1.0,-1,-1,-1,481.0,326.0,526.0,526.0,635.0,760.0,326.0,526.0,526.0,635.0,760.0,526.0,1,1,1,35,170000.0,0.2256966890421433,Decline,0.0451257671243996,0.0654962240863732,0.953555595804217,D (>10%),85000.0,0.0925329309647965,7865.299132007705,0.0
2,2,2.0,2,2,2,196979.0,200055.0,202494.0,162228.0,154294.0,147514.0,7800.0,7500.0,0.0,6700.0,5000.0,7000.0,1,1,2,26,200000.0,0.8247990385787177,Decline,0.0451257671243996,0.0654962240863732,0.9999999991635542,D (>10%),100000.0,0.088235294191451,8823.529419145108,0.0
1,-1,-1.0,-2,-2,-2,-697.0,11361.0,0.0,0.0,0.0,0.0,12058.0,0.0,0.0,0.0,0.0,0.0,2,1,2,23,50000.0,0.2275490500264846,Decline,0.0451257671243996,0.0654962240863732,0.9548714957517224,D (>10%),25000.0,0.0924054121525366,2310.1353038134166,0.0
0,0,0.0,0,0,0,37208.0,38204.0,39243.0,40255.0,41057.0,41914.0,1615.0,1654.0,1666.0,1468.0,1517.0,1528.0,1,3,1,30,50000.0,0.1631311280300822,Decline,0.0451257671243996,0.0654962240863732,0.8819981080236367,D (>10%),25000.0,0.1000402306024929,2501.0057650623226,0.0
0,-1,-1.0,-1,-1,0,14979.0,2480.0,1434.0,1420.0,9225.0,19013.0,2480.0,1434.0,1420.0,9225.0,10000.0,15000.0,2,1,2,24,230000.0,0.0933237354007625,Decline,0.0451257671243996,0.0654962240863732,0.6913779437183449,D (>10%),115000.0,0.127622373434569,14676.572944975438,0.0
-2,-2,-2.0,-2,-1,-1,0.0,0.0,0.0,0.0,680.0,34704.0,0.0,0.0,0.0,680.0,34704.0,700.0,1,1,2,36,180000.0,0.2027147961637506,Decline,0.0451257671243996,0.0654962240863732,0.934027270372237,D (>10%),90000.0,0.0944675781066678,8502.082029600106,0.0
-1,-1,-2.0,-1,0,0,189.0,-2811.0,-2811.0,126884.0,129020.0,131708.0,0.0,0.0,131453.0,4209.0,4350.0,4099.0,1,1,2,26,180000.0,0.1427405777613307,Decline,0.0451257671243996,0.0654962240863732,0.8424758276949165,D (>10%),90000.0,0.1047333243483865,9425.999191354786,0.0
-2,-2,-2.0,-2,-1,0,240927.0,18676.0,9390.0,-3772.0,282777.0,288937.0,1093.0,9429.0,3423.0,200396.6050000061,9011.0,9030.0,2,2,1,40,500000.0,0.1098798529198814,Decline,0.0451257671243996,0.0654962240863732,0.7526091844930841,D (>10%),250000.0,0.1172391939078945,29309.79847697363,0.0
1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,32,360000.0,0.3028513222212644,Decline,0.0451257671243996,0.0654962240863732,0.9868203190776146,D (>10%),180000.0,0.0894137386633069,16094.472959395258,0.0
0,0,0.0,0,0,0,40368.0,38623.0,67203.0,39764.0,39583.0,39839.0,1603.0,2000.0,2014.0,2503.0,2103.0,2221.0,2,2,1,32,40000.0,0.2011061137674056,Decline,0.0451257671243996,0.0654962240863732,0.9324120660049556,D (>10%),20000.0,0.0946312229695857,1892.6244593917152,0.0
0,0,0.0,0,0,0,136736.0,125651.0,116684.0,101581.0,77741.0,77264.0,4486.0,4235.0,3161.0,2647.0,2669.0,2669.0,2,1,2,26,150000.0,0.0976045148808371,Decline,0.0451257671243996,0.0654962240863732,0.708416486152285,D (>10%),75000.0,0.1245528525132029,9341.463938490222,0.0
-1,2,-1.0,0,0,-2,1855.0,187.0,6254.0,16549.0,6392.0,1828.0,0.0,6270.0,14085.0,6396.0,9.0,6172.0,2,2,2,30,230000.0,0.1862776634618348,Decline,0.0451257671243996,0.0654962240863732,0.9157218779777844,D (>10%),115000.0,0.0963559965526865,11080.939603558954,0.0
0,0,0.0,-1,-1,0,28921.0,13482.0,8484.0,15286.0,17116.0,18777.0,5422.0,3040.0,15362.0,17133.0,5076.0,4040.0,1,2,2,48,410000.0,0.0379158565019255,Approve,0.0451257671243996,0.0654962240863732,0.3711360734368573,D (>10%),205000.0,0.2377437830296462,48737.47552107749,48737.47552107749
0,0,0.0,0,0,0,104335.0,108156.0,108874.0,111568.0,113817.0,116422.0,5500.0,4000.0,4500.0,4200.0,4500.0,4500.0,2,1,1,35,180000.0,0.0684095665303799,Decline,0.0451257671243996,0.0654962240863732,0.5727321245147817,D (>10%),90000.0,0.154060319547118,13865.42875924062,0.0
0,0,0.0,2,0,0,117460.0,110301.0,107289.0,63778.0,41334.0,42664.0,7000.0,16000.0,0.0,3000.0,2000.0,2000.0,2,2,2,42,140000.0,0.1594538504097004,Decline,0.0451257671243996,0.0654962240863732,0.8756233782041074,D (>10%),70000.0,0.1007685453746295,7053.798176224072,0.0
0,0,0.0,0,0,0,124573.0,122730.0,125319.0,125283.0,124170.0,125140.0,5800.0,5900.0,5900.0,4300.0,4600.0,4400.0,2,1,2,27,160000.0,0.0476629833418674,Approve,0.0451257671243996,0.0654962240863732,0.4434707633063123,D (>10%),80000.0,0.1989653014773863,15917.224118190905,0.0
0,0,0.0,2,0,0,28218.0,28704.0,30428.0,28914.0,29357.0,29955.0,2000.0,3600.0,0.0,1200.0,1200.0,1300.0,2,2,2,24,30000.0,0.2433231283685559,Decline,0.0451257671243996,0.0654962240863732,0.9647689557570666,D (>10%),15000.0,0.0914574350585396,1371.861525878095,0.0
-1,-1,-1.0,-1,-1,-1,1378.0,-22.0,5440.0,-2.0,796.0,1390.0,0.0,5462.0,0.0,798.0,1394.0,3600.0,1,1,1,41,200000.0,0.1688515751756152,Decline,0.0451257671243996,0.0654962240863732,0.8913216505887427,D (>10%),100000.0,0.0989937740874634,9899.377408746346,0.0
0,0,2.0,0,0,0,56195.0,60067.0,58535.0,59730.0,61236.0,70617.0,4808.0,0.0,2169.0,2500.0,10400.0,0.0,2,3,1,31,80000.0,0.2021040210608639,Decline,0.0451257671243996,0.0654962240863732,0.9334182329427444,D (>10%),40000.0,0.0945292163829623,3781.1686553184936,0.0
0,0,0.0,0,0,0,1877.0,3184.0,6003.0,3576.0,3670.0,4451.0,1500.0,2927.0,1000.0,300.0,1000.0,500.0,1,2,2,22,10000.0,0.2101942911776994,Decline,0.0451257671243996,0.0654962240863732,0.941082647583401,D (>10%),5000.0,0.0937593465826044,1000.0,0.0
0,0,0.0,0,0,0,4841.0,6750.0,7559.0,5198.0,5198.0,5198.0,2000.0,1000.0,2200.0,0.0,0.0,0.0,1,2,2,25,130000.0,0.1197086307655597,Decline,0.0451257671243996,0.0654962240863732,0.7834703737086055,D (>10%),65000.0,0.1126210984851664,7320.371401535821,0.0
0,0,0.0,0,0,0,104014.0,108229.0,109374.0,111279.0,125353.0,126913.0,5500.0,4005.0,3241.0,15500.0,4000.0,3568.0,2,2,1,31,150000.0,0.0816168941890637,Decline,0.0451257671243996,0.0654962240863732,0.6400131535796745,D (>10%),75000.0,0.1378648135966204,10339.861019746537,0.0
0,0,0.0,0,0,0,117275.0,110481.0,107735.0,100195.0,84268.0,76356.0,3700.0,4005.0,4000.0,3000.0,2928.0,2000.0,2,2,1,33,290000.0,0.0701324982597765,Decline,0.0451257671243996,0.0654962240863732,0.5821187972435,D (>10%),145000.0,0.151576095009243,21978.53377634024,0.0
2,-1,0.0,0,0,0,9511.0,35852.0,36875.0,75016.0,38304.0,27383.0,35852.0,1467.0,1200.0,1792.0,15137.0,0.0,2,2,1,48,280000.0,0.5020823083231338,Decline,0.0451257671243996,0.0654962240863732,0.9997677847745636,D (>10%),140000.0,0.0882557884554593,12355.8103837643,0.0
1,2,0.0,0,0,0,33181.0,32359.0,33849.0,34522.0,33501.0,32129.0,0.0,2000.0,1389.0,1068.0,3000.0,2508.0,2,2,2,23,30000.0,0.5211828845696199,Decline,0.0451257671243996,0.0654962240863732,0.999854776803539,D (>10%),15000.0,0.0882481097902324,1323.7216468534866,0.0
0,0,0.0,0,0,0,63903.0,65248.0,62958.0,64209.0,59482.0,60883.0,3000.0,2190.0,2201.0,2181.0,2413.0,1952.0,2,1,2,24,70000.0,0.098608917635404,Decline,0.0451257671243996,0.0654962240863732,0.7122872643910665,D (>10%),35000.0,0.1238759957235502,4335.6598503242585,0.0
2,0,0.0,0,0,0,102064.0,104072.0,105063.0,107113.0,109263.0,120347.0,5030.0,4000.0,3633.0,3671.0,12600.0,0.0,1,2,2,46,310000.0,0.6740634116313188,Decline,0.0451257671243996,0.0654962240863732,0.99999856253465,D (>10%),155000.0,0.0882354209530073,13676.490247716132,0.0
0,0,0.0,0,0,0,47944.0,44914.0,46446.0,37604.0,15540.0,20330.0,5000.0,5008.0,7000.0,4000.0,5000.0,150.0,2,1,2,29,220000.0,0.0542381180141425,Review,0.0451257671243996,0.0654962240863732,0.487868281261443,D (>10%),110000.0,0.1808588455258946,19894.473007848414,0.0
0,0,0.0,0,0,0,57724.0,56597.0,50766.0,47022.0,31606.0,30820.0,2000.0,5015.0,2000.0,3000.0,1300.0,1500.0,2,2,2,36,60000.0,0.1416943115537878,Decline,0.0451257671243996,0.0654962240863732,0.840153220785607,D (>10%),30000.0,0.1050228600387205,3150.6858011616155,0.0
1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,25,80000.0,0.3036977086991504,Decline,0.0451257671243996,0.0654962240863732,0.987011054589344,D (>10%),40000.0,0.0893964598546044,3575.858394184176,0.0
-1,-1,-1.0,-1,-1,-1,6500.0,4899.0,6500.0,6825.0,5635.0,2833.0,4899.0,6500.0,6825.0,5635.0,5497.0,7921.0,2,1,2,26,120000.0,0.0659086476659135,Decline,0.0451257671243996,0.0654962240863732,0.5587627007751533,D (>10%),60000.0,0.1579119257517388,9474.715545104327,0.0
-1,-1,-1.0,-1,-1,-1,791.0,9164.0,4791.0,2999.0,961.0,994.0,9173.0,4805.0,3008.0,1742.0,998.0,1101.0,1,3,2,53,160000.0,0.1107578937212692,Decline,0.0451257671243996,0.0654962240863732,0.7555217522489337,D (>10%),80000.0,0.1167872319426943,9342.978555415546,0.0
-1,-1,-1.0,-1,-1,-1,430.0,430.0,430.0,850.0,3350.0,4874.0,430.0,430.0,850.0,3350.0,4874.0,9858.0,2,1,1,34,160000.0,0.1799439694869597,Decline,0.0451257671243996,0.0654962240863732,0.9075041346120312,D (>10%),80000.0,0.0972285312566302,7778.28250053042,0.0
-1,-1,-1.0,-1,-1,-1,1872.0,4490.0,4056.0,10782.0,3187.0,18515.0,4503.0,4066.0,10900.0,3196.0,18543.0,3215.0,1,1,2,26,100000.0,0.0763527615440245,Decline,0.0451257671243996,0.0654962240863732,0.6144562801259729,D (>10%),50000.0,0.1435989784327006,7179.948921635033,0.0
3,2,2.0,2,2,2,1700.0,2610.0,1914.0,2182.0,2000.0,2566.0,1100.0,0.0,300.0,0.0,600.0,0.0,1,2,1,43,30000.0,0.9343496405321028,Decline,0.0451257671243996,0.0654962240863732,0.9999999999999936,D (>10%),15000.0,0.0882352941176476,1323.529411764714,0.0
-2,-2,-2.0,-2,-2,-2,390.0,390.0,390.0,390.0,390.0,930.0,390.0,390.0,390.0,390.0,930.0,0.0,2,2,1,27,80000.0,0.1130643088901175,Decline,0.0451257671243996,0.0654962240863732,0.7630233368501991,D (>10%),40000.0,0.1156390504147449,4625.562016589796,0.0
-2,-2,-2.0,-2,-2,-2,-4.0,-4.0,853.0,0.0,71.0,-73.0,0.0,857.0,0.0,71.0,0.0,14688.0,2,1,2,27,290000.0,0.2061612414830649,Decline,0.0451257671243996,0.0654962240863732,0.9373692532476378,D (>10%),145000.0,0.0941307748381381,13648.962351530026,0.0
-2,-2,-2.0,-2,-2,-2,45810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40714.0,1,3,2,36,200000.0,0.13885146239332,Decline,0.0451257671243996,0.0654962240863732,0.8336829317346749,D (>10%),100000.0,0.1058379520065891,10583.795200658917,0.0
0,0,-2.0,-2,-1,0,10400.0,0.0,0.0,0.0,1864.0,1720.0,0.0,0.0,0.0,1864.0,50.0,1500.0,2,3,1,46,10000.0,0.1713943697566594,Decline,0.0451257671243996,0.0654962240863732,0.89524504871916,D (>10%),5000.0,0.098559935342716,1000.0,0.0
3,2,2.0,2,2,2,38503.0,40118.0,41199.0,42264.0,43083.0,43471.0,2500.0,2000.0,2000.0,1600.0,1200.0,2000.0,2,3,2,40,80000.0,0.9005366762047733,Decline,0.0451257671243996,0.0654962240863732,0.9999999999990624,D (>10%),40000.0,0.0882352941177297,3529.4117647091903,0.0
0,0,0.0,0,0,0,48027.0,48725.0,29600.0,20150.0,19232.0,17143.0,3000.0,1600.0,2004.0,2000.0,1000.0,4000.0,1,2,1,41,50000.0,0.1382737392328824,Decline,0.0451257671243996,0.0654962240863732,0.8323390443749089,D (>10%),25000.0,0.1060088370405743,2650.2209260143577,0.0
0,0,0.0,0,0,2,3225.0,4592.0,5975.0,5409.0,5940.0,1770.0,3232.0,4615.0,4170.0,1770.0,0.0,7978.0,2,2,2,36,120000.0,0.1891249676898803,Decline,0.0451257671243996,0.0654962240863732,0.9191933432424296,D (>10%),60000.0,0.0959920943361049,5759.5256601663,0.0
0,0,0.0,0,0,0,28731.0,27927.0,27601.0,26921.0,15525.0,0.0,1656.0,1545.0,1300.0,825.0,0.0,0.0,2,5,1,31,30000.0,0.1896575554669315,Decline,0.0451257671243996,0.0654962240863732,0.9198279393342396,D (>10%),15000.0,0.0959258686809521,1438.8880302142818,0.0
0,0,0.0,0,0,0,22514.0,23201.0,23914.0,24886.0,24903.0,25102.0,1378.0,1723.0,1695.0,1028.0,1056.0,907.0,2,2,2,35,110000.0,0.1009321290735107,Decline,0.0451257671243996,0.0654962240863732,0.7210606811624476,D (>10%),55000.0,0.1223687498469612,6730.281241582871,0.0
2,2,2.0,2,2,2,69443.0,70896.0,72381.0,70629.0,74827.0,76470.0,3200.0,3200.0,0.0,6000.0,3000.0,3000.0,1,2,2,30,120000.0,0.87565518373238,Decline,0.0451257671243996,0.0654962240863732,0.9999999999863376,D (>10%),60000.0,0.0882352941188525,5294.117647131155,0.0
0,0,0.0,0,0,0,48123.0,49537.0,50422.0,50990.0,52014.0,53206.0,2500.0,2500.0,2000.0,2000.0,2057.0,2500.0,2,1,2,29,110000.0,0.0826550841535495,Decline,0.0451257671243996,0.0654962240863732,0.6448662886341751,D (>10%),55000.0,0.1368272705098744,7525.499878043096,0.0
2,3,3.0,2,0,0,64350.0,63192.0,57205.0,54371.0,19946.0,17406.0,5000.0,0.0,0.0,613.0,573.0,593.0,2,2,1,46,50000.0,0.5848440545648296,Decline,0.0451257671243996,0.0654962240863732,0.9999737858885293,D (>10%),25000.0,0.0882376071881178,2205.940179702945,0.0
-2,-1,0.0,0,0,0,1495.0,83590.0,82293.0,78622.0,78430.0,78120.0,86367.0,2846.0,2755.0,2838.0,2808.0,2740.0,2,2,1,46,110000.0,0.1015408426643372,Decline,0.0451257671243996,0.0654962240863732,0.7233185303379173,D (>10%),55000.0,0.1219867740377474,6709.272572076107,0.0
-1,0,0.0,0,0,0,4054.0,4661.0,5731.0,5186.0,6522.0,8995.0,1091.0,2000.0,1222.0,2400.0,3000.0,2000.0,2,1,2,31,330000.0,0.1287166988585271,Decline,0.0451257671243996,0.0654962240863732,0.8086128893235957,D (>10%),165000.0,0.1091193267911618,18004.68892054171,0.0
1,2,0.0,0,2,0,48657.0,45079.0,47714.0,19586.0,19143.0,20051.0,0.0,4300.0,2150.0,0.0,1204.0,1000.0,1,2,2,31,50000.0,0.4372707319627636,Decline,0.0451257671243996,0.0654962240863732,0.9989916900675022,D (>10%),25000.0,0.0883243524394932,2208.108810987331,0.0
0,0,0.0,0,-1,-1,55297.0,56677.0,57687.0,4500.0,4500.0,0.0,2300.0,2200.0,1005.0,4500.0,0.0,0.0,1,3,2,44,80000.0,0.1218606134233183,Decline,0.0451257671243996,0.0654962240863732,0.7897376662722566,D (>10%),40000.0,0.1117273467962316,4469.093871849265,0.0
0,0,0.0,0,0,0,109815.0,91363.0,93091.0,91706.0,91748.0,93261.0,3634.0,3566.0,3394.0,3659.0,3700.0,3183.0,2,2,1,34,220000.0,0.0799471497527623,Decline,0.0451257671243996,0.0654962240863732,0.632080081040502,D (>10%),110000.0,0.1395951189798578,15355.46308778436,0.0
0,0,0.0,0,0,0,78200.0,79726.0,80890.0,81615.0,75661.0,77012.0,3700.0,3600.0,3000.0,3000.0,3000.0,3000.0,2,2,1,32,290000.0,0.0630533252424361,Decline,0.0451257671243996,0.0654962240863732,0.5423025522959557,D (>10%),145000.0,0.1627049213471036,23592.21359533003,0.0
0,0,0.0,0,0,0,108668.0,111162.0,107172.0,107629.0,106628.0,106903.0,4322.0,5369.0,4003.0,3806.0,4050.0,3672.0,2,2,1,48,110000.0,0.0902340800120461,Decline,0.0451257671243996,0.0654962240863732,0.6785185129847271,D (>10%),55000.0,0.1300411004697718,7152.260525837449,0.0
-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,34,180000.0,0.2673126372851498,Decline,0.0451257671243996,0.0654962240863732,0.9760654971278528,D (>10%),90000.0,0.0903989479981478,8135.905319833301,0.0
0,0,0.0,0,0,0,109114.0,71952.0,16765.0,14611.0,16209.0,25653.0,2835.0,1500.0,1000.0,2000.0,10000.0,20000.0,1,3,2,46,180000.0,0.0829808295879604,Decline,0.0451257671243996,0.0654962240863732,0.6463766150274884,D (>10%),90000.0,0.1365075593180218,12285.680338621967,0.0
0,0,0.0,0,0,0,141323.0,143548.0,146487.0,139155.0,142337.0,145411.0,5000.0,5015.0,5000.0,5000.0,5000.0,5000.0,1,1,2,43,500000.0,0.0439940872057308,Approve,0.0451257671243996,0.0654962240863732,0.4171900734107917,D (>10%),250000.0,0.2114990258427482,52874.75646068705,52874.75646068705
0,0,0.0,0,0,0,10025.0,9787.0,8127.0,8850.0,9262.0,5789.0,2000.0,1000.0,2000.0,2000.0,1000.0,2000.0,2,2,1,37,140000.0,0.1029580186179477,Decline,0.0451257671243996,0.0654962240863732,0.7285103854294839,D (>10%),70000.0,0.1211174142227623,8478.218995593365,0.0
-2,-2,-2.0,-2,-2,-2,2380.0,1750.0,4697.0,7502.0,2249.0,4532.0,1750.0,4697.0,7502.0,2249.0,4532.0,101750.0,1,1,2,33,440000.0,0.0676673952750601,Decline,0.0451257671243996,0.0654962240863732,0.568629474926907,D (>10%),220000.0,0.1551718614814841,34137.80952592651,0.0
-2,-2,-2.0,-1,-1,-1,15176.0,24845.0,12680.0,5522.0,44743.0,18931.0,24969.0,12743.0,5542.0,44956.0,19011.0,8138.0,2,2,1,46,320000.0,0.0459024493958652,Approve,0.0451257671243996,0.0654962240863732,0.430998552836244,D (>10%),160000.0,0.2047229475296444,32755.671604743104,0.0
1,-1,2.0,-1,0,-1,-20.0,630.0,630.0,15722.0,2003.0,7264.0,650.0,0.0,15788.0,10.0,7299.0,13980.0,2,2,2,34,350000.0,0.1624238994566053,Decline,0.0451257671243996,0.0654962240863732,0.8807958652063682,D (>10%),175000.0,0.1001767805721632,17530.936600128574,0.0
0,0,0.0,0,0,0,158416.0,124910.0,95406.0,95313.0,48731.0,87197.0,6004.0,5148.0,5313.0,3000.0,40000.0,0.0,1,1,1,31,190000.0,0.1092234674875151,Decline,0.0451257671243996,0.0654962240863732,0.7504111359709146,D (>10%),95000.0,0.1175826022404163,11170.347212839555,0.0
0,0,0.0,-2,-2,-1,4787.0,6190.0,0.0,0.0,0.0,4800.0,1500.0,0.0,0.0,0.0,4800.0,0.0,2,2,2,26,120000.0,0.1417095167585121,Decline,0.0451257671243996,0.0654962240863732,0.8401871984171321,D (>10%),60000.0,0.1050186128566082,6301.116771396492,0.0
0,0,0.0,0,0,0,69039.0,68609.0,69217.0,69327.0,68582.0,68677.0,3000.0,4000.0,3200.0,3000.0,3000.0,3000.0,2,3,2,24,70000.0,0.1191212109116184,Decline,0.0451257671243996,0.0654962240863732,0.781730109055747,D (>10%),35000.0,0.1128718122731982,3950.513429561938,0.0
1,2,2.0,2,2,2,54033.0,52595.0,56709.0,55201.0,69270.0,70582.0,0.0,5000.0,0.0,15000.0,2600.0,0.0,2,2,2,29,80000.0,0.5167661869666004,Decline,0.0451257671243996,0.0654962240863732,0.9998378608904156,D (>10%),40000.0,0.088249602829671,3529.984113186841,0.0
-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,2,2,2,51,20000.0,0.3311711146115081,Decline,0.0451257671243996,0.0654962240863732,0.9919872747053208,D (>10%),10000.0,0.0889480100879904,1000.0,0.0
0,0,0.0,0,0,0,485921.0,234046.0,214092.0,201210.0,186455.0,169455.0,20000.0,7822.0,8000.0,6000.0,16000.0,4000.0,2,2,2,29,440000.0,0.1216616197086909,Decline,0.0451257671243996,0.0654962240863732,0.7891651867169739,D (>10%),220000.0,0.111808396521794,24597.847234794688,0.0
0,0,0.0,0,0,0,162051.0,168517.0,169675.0,171908.0,153857.0,153988.0,17917.0,7601.0,7602.0,6010.0,6010.0,6001.0,2,2,2,44,190000.0,0.1117255977904897,Decline,0.0451257671243996,0.0654962240863732,0.758695309172346,D (>10%),95000.0,0.1162987210424461,11048.378499032378,0.0
0,0,0.0,0,0,0,156993.0,159482.0,161921.0,165863.0,128038.0,130931.0,8000.0,6500.0,7000.0,5000.0,5000.0,5000.0,2,2,1,45,170000.0,0.0648610794486914,Decline,0.0451257671243996,0.0654962240863732,0.5527878512279121,D (>10%),85000.0,0.1596187288154927,13567.591949316884,0.0
-2,-2,-2.0,-2,-2,-2,5649.0,5649.0,5649.0,5699.0,5466.0,19878.0,5649.0,5649.0,5699.0,5616.0,20272.0,0.0,1,1,1,40,300000.0,0.0581417154206762,Review,0.0451257671243996,0.0654962240863732,0.5126659616510075,D (>10%),150000.0,0.1721106933518484,25816.60400277727,0.0
2,2,0.0,0,0,0,177116.0,172711.0,167796.0,168915.0,121713.0,120909.0,0.0,6700.0,6000.0,4500.0,6000.0,4100.0,1,1,2,36,170000.0,0.6785354771215432,Decline,0.0451257671243996,0.0654962240863732,0.9999987821421238,D (>10%),85000.0,0.0882354015758258,7500.009133945195,0.0
