limit_bal,sex,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
50000.0,2,3,2,55,0,0,0.0,0,0,0,47860.0,47294.0,45136.0,29378.0,29750.0,30327.0,1936.0,3654.0,1038.0,1222.0,1217.0,946.0
140000.0,2,2,1,28,0,0,0.0,-1,-1,-1,5925.0,7729.0,0.0,150.0,1550.0,98426.0,2000.0,0.0,150.0,1550.0,106155.0,3500.0
230000.0,2,1,1,32,-2,-2,-2.0,-2,-2,-2,2774.0,0.0,0.0,0.0,0.0,5347.0,0.0,0.0,0.0,0.0,5347.0,0.0
360000.0,1,3,2,54,-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370000.0,2,2,2,35,-2,-2,-2.0,-2,-2,-2,20108.0,13976.0,12939.0,11367.0,17049.0,27337.0,13994.0,12939.0,11380.0,17049.0,27337.0,14146.0
500000.0,1,1,2,58,0,0,0.0,0,0,0,201013.0,197982.0,137786.0,129575.0,135483.0,118851.0,8366.0,12063.0,8031.0,16114.0,10091.0,15123.0
350000.0,1,2,2,40,0,0,0.0,0,-1,-1,28194.0,29334.0,30900.0,0.0,223.0,223.0,1500.0,2000.0,0.0,223.0,223.0,223.0
10000.0,1,2,2,27,0,0,2.0,0,0,0,7015.0,10227.0,9560.0,9901.0,9963.0,10182.0,3507.0,0.0,500.0,370.0,393.0,700.0
110000.0,2,1,1,56,0,0,0.0,0,0,0,34102.0,30442.0,25656.0,22049.0,22456.0,18326.0,2000.0,1700.0,1800.0,1000.0,800.0,800.0
290000.0,2,1,2,28,0,0,0.0,0,0,0,42601.0,34927.0,32034.0,29620.0,29822.0,28502.0,5000.0,6010.0,5000.0,1200.0,2000.0,901.0
60000.0,2,2,1,39,-1,-1,-1.0,-2,-2,-1,12545.0,1217.0,0.0,0.0,0.0,465.0,1217.0,0.0,0.0,0.0,465.0,0.0
280000.0,2,2,2,24,-1,-1,-1.0,-1,-1,0,316.0,316.0,3861.0,316.0,10800.0,9099.0,316.0,3861.0,316.0,10800.0,382.0,5000.0
470000.0,2,2,2,33,-2,-2,-2.0,-2,-1,-1,0.0,0.0,0.0,0.0,779.0,0.0,0.0,0.0,0.0,779.0,0.0,0.0
20000.0,1,2,2,23,1,3,2.0,2,0,0,17529.0,16967.0,17176.0,16605.0,17185.0,18340.0,0.0,780.0,0.0,1000.0,1600.0,1000.0
500000.0,2,1,2,38,0,0,0.0,0,0,0,56197.0,55246.0,62402.0,42594.0,43652.0,38254.0,5000.0,10004.0,8000.0,3000.0,5000.0,8000.0
20000.0,2,2,3,52,0,0,0.0,0,0,0,14591.0,15616.0,16628.0,16958.0,17314.0,17664.0,1265.0,1277.0,607.0,629.0,638.0,641.0
30000.0,1,2,2,43,0,0,0.0,0,0,-2,28118.0,29266.0,28829.0,15762.0,0.0,0.0,2000.0,1209.0,700.0,0.0,0.0,0.0
180000.0,2,2,1,41,2,0,0.0,0,0,0,106944.0,78405.0,47542.0,44952.0,24904.0,26825.0,3500.0,2000.0,1500.0,2000.0,3000.0,3000.0
20000.0,2,2,2,24,0,0,0.0,0,3,2,3980.0,5075.0,5979.0,6796.0,6463.0,2255.0,1318.0,1183.0,1000.0,0.0,0.0,2440.0
50000.0,2,3,1,49,2,2,2.0,0,0,0,47934.0,48950.0,47891.0,98284.0,19950.0,20007.0,2100.0,0.0,5400.0,1000.0,900.0,1000.0
30000.0,2,3,0,46,1,2,2.0,2,2,2,20143.0,19532.0,22194.0,21542.0,24022.0,25473.0,0.0,3000.0,0.0,3000.0,2000.0,0.0
340000.0,1,1,2,31,0,0,0.0,0,0,0,85292.0,66486.0,62918.0,53322.0,50180.0,57000.0,17241.0,16000.0,13322.0,10005.0,9081.0,9080.0
110000.0,2,2,1,40,0,0,0.0,0,0,0,5457.0,6660.0,7590.0,8657.0,9013.0,9367.0,1300.0,1200.0,1200.0,500.0,500.0,1000.0
130000.0,2,2,2,26,2,0,0.0,0,0,0,130535.0,127155.0,126264.0,128318.0,96428.0,98156.0,6000.0,5200.0,5000.0,3500.0,3622.0,3920.0
260000.0,2,1,2,40,-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,2,2,2,30,0,0,0.0,0,0,0,37522.0,38614.0,39671.0,40213.0,41064.0,43382.0,2000.0,2000.0,1500.0,1500.0,3000.0,2000.0
130000.0,2,3,2,46,0,0,0.0,0,0,0,131996.0,132177.0,132927.0,131866.0,130707.0,129174.0,5000.0,5000.0,4600.0,5000.0,4614.0,5139.0
120000.0,1,2,2,34,-1,-1,-1.0,-1,-1,-1,856.0,856.0,856.0,856.0,856.0,856.0,856.0,856.0,856.0,856.0,856.0,2664.0
190000.0,2,3,2,46,0,0,0.0,0,0,0,124245.0,126722.0,129376.0,132016.0,134632.0,137470.0,4536.0,4696.0,4791.0,4811.0,5000.0,5033.0
90000.0,1,1,2,29,0,0,2.0,0,0,0,24802.0,27551.0,20559.0,17228.0,6531.0,8411.0,3200.0,0.0,1000.0,1000.0,2000.0,0.0
30000.0,2,1,2,24,0,0,0.0,0,0,0,25288.0,27549.0,28784.0,28708.0,27916.0,30333.0,3000.0,2000.0,1800.0,2000.0,3000.0,2500.0
120000.0,2,2,1,37,-1,-1,2.0,0,-1,0,15591.0,17156.0,17227.0,18560.0,10067.0,15594.0,7227.0,683.0,8560.0,10067.0,10000.0,7223.0
30000.0,2,2,3,41,1,-1,0.0,0,-1,0,8247.0,16463.0,7090.0,10000.0,18438.0,17068.0,16463.0,1314.0,10000.0,18438.0,733.0,11796.0
60000.0,2,1,2,26,0,0,0.0,0,0,0,36604.0,35777.0,29836.0,30818.0,31314.0,30852.0,1765.0,1812.0,1794.0,1290.0,1268.0,1273.0
20000.0,1,1,2,24,0,-1,-1.0,-1,-1,-1,3395.0,2296.0,396.0,396.0,8972.0,3984.0,2296.0,396.0,396.0,8972.0,3984.0,396.0
50000.0,2,2,2,28,1,3,3.0,2,2,2,45472.0,47923.0,46898.0,45849.0,48258.0,48341.0,3500.0,0.0,0.0,3500.0,1000.0,3500.0
100000.0,2,2,2,41,0,0,0.0,0,0,0,98075.0,96813.0,85590.0,79747.0,70468.0,63235.0,3600.0,3289.0,2632.0,2449.0,2300.0,2539.0
30000.0,2,3,2,39,0,0,0.0,0,0,0,27782.0,5585.0,29572.0,26387.0,11207.0,0.0,2023.0,27887.0,2000.0,1000.0,0.0,0.0
50000.0,2,3,2,56,0,-1,-1.0,2,0,0,26242.0,2946.0,6152.0,4419.0,4419.0,1473.0,3006.0,6152.0,0.0,0.0,0.0,0.0
50000.0,1,2,2,30,0,0,0.0,0,0,0,50995.0,50882.0,32777.0,32081.0,29598.0,29648.0,2500.0,1500.0,1226.0,1059.0,2000.0,1138.0
180000.0,2,2,2,47,-1,-1,-1.0,-1,-1,-1,4164.0,701.0,411.0,955.0,416.0,2408.0,701.0,411.0,960.0,416.0,2408.0,1609.0
320000.0,2,3,1,30,0,0,0.0,0,0,0,49889.0,51151.0,48449.0,48948.0,49967.0,36697.0,2825.0,2961.0,1600.0,1579.0,1692.0,1068.0
100000.0,1,1,1,37,0,0,0.0,0,0,0,99516.0,87274.0,96414.0,74161.0,45585.0,40178.0,10184.0,20000.0,5150.0,5000.0,10000.0,10000.0
260000.0,1,5,1,42,0,0,0.0,0,0,0,204017.0,182048.0,63074.0,262317.0,201344.0,191829.0,8000.0,7100.0,200140.0,6500.0,6000.0,6500.0
360000.0,1,2,1,49,1,2,-1.0,-1,0,-1,3295.0,1645.0,1656.0,1866.0,1473.0,1080.0,0.0,1656.0,1866.0,1080.0,1080.0,0.0
100000.0,2,2,1,28,1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,2,2,1,42,0,0,0.0,0,0,3,6336.0,7350.0,8370.0,9380.0,10078.0,10072.0,1125.0,1145.0,1154.0,852.0,150.0,0.0
80000.0,1,2,2,27,0,0,0.0,0,0,0,60829.0,57556.0,59083.0,60051.0,41757.0,42641.0,2061.0,2455.0,2667.0,2002.0,2055.0,1000.0
500000.0,2,2,1,32,0,0,0.0,0,0,0,37664.0,9689.0,9487.0,12641.0,14778.0,10665.0,3000.0,1000.0,6000.0,4000.0,3000.0,23000.0
20000.0,1,2,1,32,0,0,0.0,0,-1,-1,7162.0,8229.0,8290.0,0.0,390.0,780.0,1200.0,1000.0,0.0,390.0,780.0,0.0
230000.0,1,2,1,41,0,0,0.0,0,0,0,226467.0,231187.0,231272.0,228653.0,225471.0,224853.0,10000.0,10500.0,10000.0,9000.0,8200.0,9000.0
160000.0,1,3,1,38,0,0,0.0,0,0,0,25003.0,23621.0,24994.0,15778.0,9333.0,7083.0,2000.0,5060.0,5000.0,1500.0,0.0,0.0
90000.0,1,1,1,29,0,0,0.0,0,0,0,82410.0,85150.0,81812.0,76424.0,77086.0,77634.0,8000.0,3000.0,3100.0,3000.0,3000.0,2500.0
30000.0,1,2,2,34,0,0,0.0,0,0,0,24380.0,17858.0,19563.0,20929.0,21280.0,21724.0,2000.0,2000.0,2000.0,1000.0,787.0,1133.0
360000.0,1,2,1,39,-1,-1,-1.0,-1,-1,-1,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0
130000.0,1,2,3,34,2,2,2.0,0,0,0,126749.0,135867.0,132249.0,132416.0,131959.0,128375.0,11243.0,0.0,5600.0,5150.0,5100.0,4512.0
20000.0,2,2,1,43,0,0,0.0,0,0,0,7470.0,8492.0,9547.0,20766.0,12197.0,12994.0,1145.0,1200.0,2000.0,3000.0,1000.0,2000.0
230000.0,2,2,2,37,2,-1,2.0,2,-1,0,535.0,3881.0,2297.0,-3.0,3044.0,2424.0,3888.0,16.0,0.0,3047.0,12.0,0.0
70000.0,1,3,2,39,0,0,0.0,0,0,0,63330.0,62711.0,57774.0,47326.0,50910.0,55059.0,5024.0,5043.0,5000.0,5000.0,5000.0,5000.0
250000.0,1,1,2,31,0,0,0.0,0,0,0,215316.0,198490.0,169014.0,167776.0,168110.0,168505.0,6845.0,5945.0,5919.0,6000.0,6059.0,5837.0
500000.0,2,1,2,31,0,0,0.0,0,0,0,47177.0,55947.0,57052.0,62051.0,70198.0,72924.0,10000.0,3000.0,6000.0,10000.0,10000.0,4313.0
390000.0,2,1,1,33,0,-1,0.0,0,0,0,5602.0,48329.0,45281.0,31219.0,24962.0,17002.0,48329.0,2287.0,1500.0,4962.0,815.0,10000.0
150000.0,2,1,2,29,0,0,0.0,0,0,0,146465.0,147331.0,146999.0,146277.0,147946.0,145846.0,7000.0,6740.0,6850.0,5664.0,5660.0,5480.0
400000.0,2,1,2,48,-1,-1,-1.0,0,0,-1,24478.0,10841.0,53336.0,25017.0,16039.0,38994.0,10846.0,53383.0,16044.0,0.0,39727.0,0.0
90000.0,2,3,1,53,0,0,0.0,0,0,0,87235.0,88338.0,78994.0,50095.0,48987.0,49519.0,4000.0,2602.0,2000.0,3000.0,2000.0,5000.0
10000.0,2,3,2,22,2,0,0.0,0,-1,0,7720.0,10063.0,9272.0,-5364.013,8989.0,9202.0,2500.0,1000.0,0.0,30000.0,500.0,953.0
190000.0,1,2,1,37,2,-1,0.0,0,-1,2,2461.0,8040.0,9640.0,0.0,5100.0,2350.0,8040.0,2000.0,0.0,5100.0,0.0,2792.0
150000.0,2,1,1,45,-2,-2,-2.0,-2,-2,-2,5423.0,4133.0,14279.0,5985.0,8333.0,8241.0,4133.0,14296.0,5990.0,8342.0,8241.0,17817.0
90000.0,2,2,1,32,0,0,0.0,0,0,0,68248.0,57751.0,45074.0,38489.0,28558.0,29245.0,2388.0,2000.0,2412.0,1200.0,1300.0,1200.0
220000.0,1,2,1,49,-1,-1,-1.0,0,0,0,540.0,1148.0,20752.0,19397.0,19581.0,25071.0,1158.0,20752.0,1051.0,7120.0,14928.0,1177.0
700000.0,1,2,1,37,0,0,0.0,0,-1,0,70309.0,61991.0,49082.0,26873.0,454852.79500002996,447544.4830000057,20000.0,14023.0,9035.0,200396.60500000615,22005.0,15000.0
270000.0,2,1,1,35,2,0,0.0,0,0,0,128442.0,131185.0,134297.0,208396.0,106524.0,104447.0,6300.0,6800.0,4000.0,4200.0,7000.0,3000.0
500000.0,1,1,1,45,-1,-1,-1.0,-1,-1,-1,5307.0,6583.0,5650.0,4472.0,67798.0,65653.0,6616.0,5678.0,4495.0,67969.0,65814.0,38464.0
20000.0,1,2,2,24,2,2,2.0,2,2,2,16276.0,16715.0,18327.0,17735.0,19446.0,18988.0,1000.0,2200.0,0.0,2000.0,0.0,1200.0
200000.0,2,1,2,32,0,0,0.0,0,0,0,118532.0,121068.0,119122.0,121402.0,115419.0,116749.0,6000.0,4500.0,4300.0,6000.0,4400.0,4500.0
360000.0,2,2,1,38,-2,-1,-1.0,-1,-1,-1,0.0,212.0,3748.0,-2.0,666.0,919.0,212.0,3759.0,0.0,668.0,921.0,0.0
150000.0,1,1,2,50,-1,-1,-1.0,-1,-1,2,829.0,18311.0,3023.0,2914.0,3529.0,2989.0,18400.0,3500.0,3025.0,3600.0,0.0,1600.0
30000.0,2,3,2,25,0,0,0.0,0,0,0,20983.0,22636.0,24417.0,27020.0,28107.0,28727.0,2000.0,2500.0,3000.0,1500.0,1056.0,544.0
500000.0,1,1,2,40,-1,-1,-1.0,0,-1,-1,2594.0,1184.0,17740.0,36657.0,2631.0,26231.0,1190.0,17840.0,36639.0,2644.0,26363.0,35908.0
80000.0,2,3,1,50,-1,-1,-2.0,-2,-2,-2,7506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3106.0
50000.0,1,1,2,28,1,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,1,2,1,41,0,0,0.0,0,0,0,8988.0,6849.0,7471.0,8043.0,19526.0,7564.0,1200.0,2000.0,2000.0,3000.0,1000.0,10640.0
160000.0,2,2,2,35,0,0,0.0,2,0,0,24306.0,25590.0,29169.0,28406.0,28836.0,30208.0,2000.0,4000.0,0.0,1200.0,2000.0,1300.0
140000.0,2,2,1,36,-1,-1,-1.0,-1,0,-1,165.0,341.0,165.0,1031.0,487.0,863.0,341.0,165.0,1031.0,0.0,863.0,487.0
500000.0,2,1,2,37,0,0,0.0,0,0,0,43643.0,46586.0,48832.0,49568.0,46939.0,49147.0,4000.0,3000.0,2000.0,2000.0,3000.0,7000.0
360000.0,1,1,1,29,0,0,0.0,0,0,-1,55104.0,52585.0,45914.0,8835.0,3421.0,2391.0,2094.0,1760.0,204.0,17.0,2403.0,0.0
100000.0,2,1,2,28,3,2,0.0,0,2,0,49961.0,48856.0,49899.0,53407.0,51951.0,53195.0,0.0,1831.0,4339.0,0.0,2083.0,1939.0
70000.0,2,1,1,38,0,0,0.0,2,2,2,64839.0,65184.0,69361.0,69836.0,71179.0,69484.0,2400.0,5700.0,2600.0,3000.0,0.0,2800.0
10000.0,2,2,1,22,0,0,0.0,0,0,0,8730.0,8523.0,9527.0,9713.0,9762.0,10312.0,1303.0,1307.0,493.0,354.0,712.0,0.0
60000.0,2,3,2,26,0,0,0.0,0,0,0,38726.0,39764.0,41084.0,41741.0,42461.0,43457.0,1663.0,1983.0,1640.0,1542.0,1703.0,1758.0
140000.0,1,2,2,26,1,3,2.0,0,0,0,146023.0,141873.0,137057.0,135046.0,136131.0,135292.0,6.0,233.0,6342.0,4800.0,5100.0,5000.0
160000.0,1,1,2,27,-1,-1,2.0,-1,0,0,701.0,3442.0,2551.0,4217.0,1255.0,1554.0,3442.0,18.0,4217.0,0.0,1000.0,888.0
150000.0,2,1,2,32,2,2,2.0,2,0,0,118348.0,120800.0,123379.0,122881.0,123954.0,131543.0,5900.0,6000.0,3000.0,4600.0,9800.0,5100.0
130000.0,2,2,2,24,0,0,0.0,0,0,0,128499.0,131370.0,123434.0,122806.0,125287.0,127992.0,5100.0,4500.0,4400.0,4500.0,4700.0,6400.0
20000.0,1,2,1,47,-1,-1,-1.0,-2,-2,-2,390.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0
310000.0,1,4,1,46,-1,-1,-1.0,-1,-1,-1,15431.0,10414.0,21209.0,91238.0,18293.0,14332.0,10414.0,21229.0,91254.0,18293.0,14332.0,15785.0
40000.0,2,1,2,26,2,2,2.0,2,2,2,26487.0,27255.0,26532.0,29089.0,28522.0,28914.0,1500.0,0.0,3000.0,200.0,1000.0,1200.0
160000.0,2,2,2,27,0,0,0.0,0,0,0,163418.0,164211.0,165587.0,161950.0,161680.0,164031.0,6200.0,7600.0,6100.0,5900.0,6300.0,7500.0
80000.0,1,2,2,36,-2,-2,-2.0,-2,-2,-2,59223.0,26241.0,10387.0,74864.0,74305.0,0.0,1141.0,10725.0,74864.0,1486.0,0.0,0.0
100000.0,1,2,2,30,2,4,4.0,4,3,2,89898.0,92422.0,95979.0,93580.0,91181.0,93563.0,4900.0,5900.0,0.0,0.0,4000.0,3200.0
590000.0,1,1,2,33,0,0,-1.0,0,0,0,42337.0,90090.0,68573.0,61065.0,30510.0,25887.0,60092.0,68753.0,10000.0,15033.0,25965.0,20377.0
150000.0,2,1,2,32,-1,-1,0.0,0,0,-1,1663.0,14045.0,13155.0,15183.0,11498.0,2392.0,14045.0,1030.0,5183.0,0.0,2392.0,7007.0
40000.0,2,2,2,23,2,2,2.0,0,0,0,8160.0,9197.0,9895.0,11420.0,12723.0,14360.0,1327.0,1000.0,2000.0,1500.0,2000.0,0.0
20000.0,2,3,2,45,-1,-1,-1.0,-1,-1,0,390.0,350.0,360.0,370.0,780.0,390.0,350.0,400.0,400.0,800.0,0.0,390.0
300000.0,2,2,1,43,-2,-2,-2.0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0
130000.0,2,2,2,24,1,-2,-1.0,-1,-1,-1,-10.0,-10.0,3362.0,-3.0,998.0,937.0,0.0,3372.0,0.0,1001.0,939.0,1013.0
50000.0,2,2,2,27,2,2,2.0,2,2,0,48407.0,47760.0,45064.0,45744.0,43123.0,42343.0,2100.0,0.0,3400.0,0.0,1528.0,3038.0
120000.0,2,3,1,58,1,-1,-1.0,-2,-2,-1,0.0,2228.0,0.0,0.0,0.0,672.0,2228.0,0.0,0.0,0.0,672.0,2507.0
100000.0,1,3,2,29,0,0,0.0,0,0,-2,47919.0,30820.0,28503.0,6810.0,-3.0,-3.0,2000.0,1000.0,1039.0,12920.0,0.0,0.0
50000.0,2,1,2,23,0,0,0.0,2,0,0,48771.0,50062.0,51016.0,48133.0,47822.0,48126.0,2106.0,4206.0,391.0,1700.0,1806.0,1700.0
380000.0,1,1,1,46,2,2,2.0,2,2,2,88069.0,90418.0,88327.0,92492.0,94617.0,96579.0,4400.0,0.0,6300.0,3500.0,3400.0,0.0
80000.0,1,1,1,33,0,0,0.0,0,0,0,45524.0,62969.0,36217.0,36386.0,41596.0,27635.0,2000.0,10000.0,2000.0,6500.0,8000.0,5000.0
200000.0,2,3,2,45,0,0,0.0,0,0,0,69817.0,71272.0,76740.0,67480.0,68843.0,70266.0,2049.0,6104.0,1839.0,1862.0,1918.0,2149.0
180000.0,2,2,2,25,-1,-1,-1.0,-1,-1,-1,3231.0,12513.0,-628.0,4940.0,1740.0,390.0,15000.0,0.0,10000.0,6000.0,6000.0,1567.0
50000.0,2,2,2,42,5,4,3.0,2,0,0,20235.0,19635.0,19045.0,18300.0,17900.0,17900.0,0.0,0.0,0.0,0.0,0.0,0.0
260000.0,2,2,2,29,0,0,0.0,0,0,0,193000.0,149410.0,138021.0,98578.0,84967.0,83224.0,5072.0,4439.0,3079.0,3020.0,3036.0,4554.0
50000.0,2,2,1,27,1,2,2.0,2,2,2,20293.0,21657.0,23012.0,23338.0,23658.0,23139.0,2000.0,2000.0,1000.0,1000.0,0.0,1500.0
90000.0,2,1,2,31,0,0,2.0,2,2,2,77278.0,83357.0,85229.0,85939.0,83680.0,89319.0,8000.0,4100.0,3000.0,0.0,7000.0,3100.0
100000.0,2,2,1,26,2,0,0.0,0,0,0,97361.0,96265.0,49380.0,29152.0,28832.0,29949.0,4732.0,1500.0,1500.0,1500.0,1500.0,1964.0
70000.0,2,3,2,40,0,0,2.0,0,0,0,12924.0,14615.0,14692.0,14784.0,15175.0,16360.0,2600.0,1000.0,1000.0,1000.0,2000.0,2000.0
500000.0,2,1,1,51,-1,-1,-1.0,0,0,0,5255.0,86992.0,37272.0,24445.0,77828.0,61029.0,86992.0,37272.0,0.0,65428.0,1221.0,21984.0
200000.0,1,2,2,39,0,0,0.0,0,0,0,15138.0,16396.0,6989.0,6619.0,7362.0,7252.0,1513.0,1106.0,335.0,845.0,1513.0,413.0
500000.0,1,2,2,33,0,0,0.0,0,0,0,134503.0,114682.0,124240.0,131006.0,137911.0,119343.0,20031.0,20029.0,20058.0,20127.0,10000.0,10027.0
100000.0,2,2,2,44,2,2,2.0,2,2,2,105373.0,107001.0,108350.0,107457.0,105598.0,105751.0,5700.0,5400.0,3700.0,4000.0,3600.0,4500.0
150000.0,2,2,2,33,-1,0,0.0,0,0,0,46006.0,45425.0,32139.0,53639.0,51873.0,64675.0,2000.0,3000.0,40009.0,5000.0,20000.0,62339.0
160000.0,2,1,1,27,0,0,0.0,0,0,0,146643.0,151342.0,152714.0,141957.0,140605.0,143519.0,6645.0,4844.0,6368.0,3961.0,4086.0,4280.0
80000.0,1,3,1,27,0,0,0.0,-1,0,0,22381.0,11420.0,7021.0,6157.0,7606.0,3432.0,1500.0,3000.0,6157.0,1500.0,138.0,59.0
90000.0,2,1,1,50,0,0,0.0,0,0,0,58979.0,64004.0,65298.0,65233.0,66717.0,67562.0,6000.0,3000.0,2300.0,2500.0,3000.0,2500.0
130000.0,2,3,2,53,-1,-1,-1.0,-1,-1,-1,11085.0,45677.0,27951.0,17255.0,10400.0,18776.0,45697.0,27951.0,17307.0,10400.0,18776.0,2944.0
30000.0,2,1,2,24,-1,-1,2.0,-1,-1,-1,736.0,1472.0,736.0,736.0,736.0,1423.0,1472.0,0.0,736.0,736.0,1423.0,831.0
120000.0,1,2,2,25,2,2,0.0,0,0,0,113348.0,110119.0,111700.0,83858.0,86434.0,88802.0,0.0,5000.0,3158.0,3934.0,3802.0,2000.0
320000.0,2,2,1,35,-1,-1,-1.0,-1,0,0,2276.0,6626.0,11131.0,13824.0,17992.0,15250.0,6626.0,12446.0,17746.0,6000.0,5749.0,928.0
360000.0,1,1,2,30,-1,-1,-1.0,0,-1,-1,28245.0,8017.0,19703.0,7474.0,2741.0,9526.0,8057.0,19764.0,37.0,2752.0,9573.0,25462.0
170000.0,2,1,1,33,0,0,0.0,0,0,0,170440.0,170060.0,115372.0,211577.0,120407.0,122952.0,8200.0,5200.0,5000.0,5000.0,5000.0,4000.0
50000.0,2,1,2,22,2,2,-2.0,-2,-2,-2,4536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80000.0,1,1,2,27,0,0,0.0,0,-1,0,76817.0,74554.0,43727.0,16307.0,1755.0,470.0,3000.0,1400.0,326.0,1755.0,0.0,39080.0
200000.0,1,2,1,41,0,0,0.0,0,0,0,51995.0,52442.0,46472.0,48692.0,50571.0,51756.0,4000.0,2000.0,3000.0,3000.0,2000.0,2000.0
30000.0,1,2,1,49,0,0,2.0,2,0,0,12855.0,16012.0,16453.0,15891.0,16224.0,16710.0,3690.0,1000.0,0.0,589.0,756.0,1500.0
20000.0,2,1,2,23,0,0,0.0,0,0,0,16931.0,17644.0,18679.0,18275.0,7953.0,8323.0,1300.0,1340.0,1207.0,300.0,500.0,500.0
50000.0,2,2,1,24,0,0,0.0,0,0,0,34983.0,34922.0,37248.0,30640.0,16158.0,0.0,1700.0,3000.0,1200.0,2000.0,0.0,0.0
500000.0,2,1,2,42,0,0,0.0,0,0,0,237066.0,171440.0,177859.0,159518.0,186563.0,168083.0,20000.0,50000.0,10000.0,50000.0,20000.0,50000.0
50000.0,2,1,2,24,1,2,2.0,2,2,0,33385.0,35538.0,34686.0,39097.0,38171.0,39396.0,3000.0,0.0,5000.0,0.0,2000.0,5000.0
80000.0,1,2,2,30,-1,-1,-1.0,-1,-1,-2,2688.0,2208.0,0.0,1000.0,0.0,0.0,2208.0,0.0,1000.0,0.0,0.0,0.0
100000.0,1,2,2,27,0,0,0.0,0,2,0,41298.0,42448.0,44368.0,48652.0,47885.0,48850.0,2000.0,2500.0,4900.0,0.0,1763.0,2000.0
210000.0,2,2,1,29,0,0,0.0,-1,-1,0,145499.0,107712.0,-564.0,4270.0,143607.0,144505.0,4751.0,0.0,6000.0,143754.0,5000.0,5314.0
200000.0,2,2,2,35,-1,-1,-1.0,-1,-1,-1,11409.0,1222.0,3308.0,481.0,-19.0,3821.0,1228.0,3324.0,483.0,0.0,3840.0,0.0
200000.0,2,1,2,38,-2,-2,-1.0,0,0,0,0.0,0.0,69084.0,71857.0,72755.0,34125.0,0.0,69084.0,3450.0,2348.0,1486.0,30000.0
70000.0,2,2,2,34,-1,-1,-1.0,-1,0,0,2226.0,1245.0,-1000.0,11019.0,11632.0,7864.0,1245.0,0.0,12019.0,1000.0,157.0,7851.0
130000.0,1,1,2,34,0,0,0.0,0,0,0,23292.0,14077.0,15546.0,108047.0,93708.0,97353.0,3000.0,2000.0,93000.0,4000.0,5027.0,4005.0
150000.0,2,3,2,60,0,0,0.0,0,0,0,149892.0,137990.0,136171.0,100508.0,102610.0,101682.0,6780.0,4800.0,3496.0,3618.0,4000.0,3497.0
310000.0,2,1,1,32,0,0,0.0,0,0,0,66916.0,63746.0,58216.0,57112.0,53694.0,49205.0,2440.0,2041.0,1520.0,1581.0,1774.0,1523.0
160000.0,2,2,2,24,0,0,0.0,0,0,0,37030.0,17303.0,14742.0,16617.0,17670.0,0.0,4060.0,6037.0,8528.0,7053.0,0.0,0.0
20000.0,1,3,1,38,0,0,-1.0,0,0,0,17860.0,11627.0,19648.0,18459.0,18824.0,19220.0,1400.0,19648.0,1307.0,672.0,698.0,718.0
230000.0,2,3,1,47,-1,-1,-1.0,-1,-1,-1,6200.0,5482.0,15900.0,1678.0,0.0,764.0,5482.0,15900.0,1678.0,0.0,764.0,0.0
140000.0,1,3,2,23,-1,-1,-1.0,-1,-1,-1,390.0,390.0,390.0,1434.0,1309.0,540.0,390.0,390.0,1434.0,1309.0,540.0,540.0
70000.0,2,1,2,28,0,-1,-1.0,-1,-1,-1,12018.0,39270.0,603.0,2288.0,1380.0,2028.0,39270.0,603.0,2288.0,1380.0,2028.0,390.0
130000.0,1,2,2,31,0,0,0.0,0,0,0,116437.0,112881.0,96191.0,88934.0,90633.0,91459.0,4911.0,3533.0,3301.0,3607.0,5516.0,7020.0
300000.0,2,2,1,49,-1,-1,-1.0,0,0,0,300.0,97.0,6497.0,5897.0,6005.0,0.0,97.0,6500.0,0.0,408.0,0.0,30000.0
290000.0,2,1,2,32,1,-2,-1.0,0,-1,-1,0.0,0.0,3786.0,3786.0,2881.0,2430.0,0.0,3786.0,0.0,2881.0,2430.0,0.0
100000.0,2,2,1,36,2,2,2.0,2,2,2,78063.0,79346.0,77977.0,79071.0,76918.0,81713.0,3500.0,3300.0,3000.0,0.0,6500.0,3000.0
